filename,group_id,label,filepath,exists
C179P140ThinF_IMG_20151127_153436_cell_181.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153436_cell_181.png,True
C179P140ThinF_IMG_20151127_153436_cell_182.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153436_cell_182.png,True
C179P140ThinF_IMG_20151127_153436_cell_183.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153436_cell_183.png,True
C179P140ThinF_IMG_20151127_153436_cell_184.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153436_cell_184.png,True
C179P140ThinF_IMG_20151127_153436_cell_185.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153436_cell_185.png,True
C179P140ThinF_IMG_20151127_153453_cell_173.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_173.png,True
C179P140ThinF_IMG_20151127_153453_cell_174.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_174.png,True
C179P140ThinF_IMG_20151127_153453_cell_175.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_175.png,True
C179P140ThinF_IMG_20151127_153453_cell_176.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_176.png,True
C179P140ThinF_IMG_20151127_153453_cell_177.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_177.png,True
C179P140ThinF_IMG_20151127_153453_cell_178.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_178.png,True
C179P140ThinF_IMG_20151127_153453_cell_179.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_179.png,True
C179P140ThinF_IMG_20151127_153453_cell_180.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_180.png,True
C179P140ThinF_IMG_20151127_153453_cell_181.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_181.png,True
C179P140ThinF_IMG_20151127_153453_cell_182.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_182.png,True
C179P140ThinF_IMG_20151127_153453_cell_183.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_183.png,True
C179P140ThinF_IMG_20151127_153453_cell_184.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_184.png,True
C179P140ThinF_IMG_20151127_153453_cell_185.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_185.png,True
C179P140ThinF_IMG_20151127_153453_cell_186.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_186.png,True
C179P140ThinF_IMG_20151127_153453_cell_187.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_187.png,True
C179P140ThinF_IMG_20151127_153453_cell_188.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_188.png,True
C179P140ThinF_IMG_20151127_153453_cell_189.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153453_cell_189.png,True
C179P140ThinF_IMG_20151127_153521_cell_162.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_162.png,True
C179P140ThinF_IMG_20151127_153521_cell_163.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_163.png,True
C179P140ThinF_IMG_20151127_153521_cell_164.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_164.png,True
C179P140ThinF_IMG_20151127_153521_cell_165.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_165.png,True
C179P140ThinF_IMG_20151127_153521_cell_166.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_166.png,True
C179P140ThinF_IMG_20151127_153521_cell_167.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_167.png,True
C179P140ThinF_IMG_20151127_153521_cell_168.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_168.png,True
C179P140ThinF_IMG_20151127_153521_cell_169.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_169.png,True
C179P140ThinF_IMG_20151127_153521_cell_170.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_170.png,True
C179P140ThinF_IMG_20151127_153521_cell_171.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_171.png,True
C179P140ThinF_IMG_20151127_153521_cell_172.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_172.png,True
C179P140ThinF_IMG_20151127_153521_cell_173.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_173.png,True
C179P140ThinF_IMG_20151127_153521_cell_174.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_174.png,True
C179P140ThinF_IMG_20151127_153521_cell_175.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_175.png,True
C179P140ThinF_IMG_20151127_153521_cell_176.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153521_cell_176.png,True
C179P140ThinF_IMG_20151127_153819_cell_169.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_169.png,True
C179P140ThinF_IMG_20151127_153819_cell_170.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_170.png,True
C179P140ThinF_IMG_20151127_153819_cell_171.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_171.png,True
C179P140ThinF_IMG_20151127_153819_cell_172.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_172.png,True
C179P140ThinF_IMG_20151127_153819_cell_173.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_173.png,True
C179P140ThinF_IMG_20151127_153819_cell_174.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_174.png,True
C179P140ThinF_IMG_20151127_153819_cell_175.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_175.png,True
C179P140ThinF_IMG_20151127_153819_cell_176.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_176.png,True
C179P140ThinF_IMG_20151127_153819_cell_177.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_177.png,True
C179P140ThinF_IMG_20151127_153819_cell_178.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_178.png,True
C179P140ThinF_IMG_20151127_153819_cell_179.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_179.png,True
C179P140ThinF_IMG_20151127_153819_cell_180.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_180.png,True
C179P140ThinF_IMG_20151127_153819_cell_181.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_181.png,True
C179P140ThinF_IMG_20151127_153819_cell_182.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_182.png,True
C179P140ThinF_IMG_20151127_153819_cell_183.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_183.png,True
C179P140ThinF_IMG_20151127_153852_cell_153.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_153.png,True
C179P140ThinF_IMG_20151127_153852_cell_154.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_154.png,True
C179P140ThinF_IMG_20151127_153852_cell_155.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_155.png,True
C179P140ThinF_IMG_20151127_153852_cell_156.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_156.png,True
C179P140ThinF_IMG_20151127_153852_cell_157.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_157.png,True
C179P140ThinF_IMG_20151127_153852_cell_158.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_158.png,True
C179P140ThinF_IMG_20151127_153852_cell_159.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_159.png,True
C179P140ThinF_IMG_20151127_153852_cell_160.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_160.png,True
C179P140ThinF_IMG_20151127_153852_cell_161.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_161.png,True
C179P140ThinF_IMG_20151127_153852_cell_162.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_162.png,True
C179P140ThinF_IMG_20151127_153852_cell_163.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_163.png,True
C179P140ThinF_IMG_20151127_153852_cell_164.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_164.png,True
C179P140ThinF_IMG_20151127_153852_cell_165.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_165.png,True
C179P140ThinF_IMG_20151127_153852_cell_166.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_166.png,True
C179P140ThinF_IMG_20151127_153852_cell_167.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_167.png,True
C179P140ThinF_IMG_20151127_153852_cell_168.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_168.png,True
C179P140ThinF_IMG_20151127_153852_cell_169.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_169.png,True
C179P140ThinF_IMG_20151127_153852_cell_170.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_170.png,True
C179P140ThinF_IMG_20151127_153852_cell_171.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_171.png,True
C179P140ThinF_IMG_20151127_153852_cell_172.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_172.png,True
C179P140ThinF_IMG_20151127_153852_cell_173.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_173.png,True
C179P140ThinF_IMG_20151127_153852_cell_174.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_174.png,True
C179P140ThinF_IMG_20151127_153852_cell_175.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_175.png,True
C179P140ThinF_IMG_20151127_153852_cell_176.png,C179P140ThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_176.png,True
C180P141NThinF_IMG_20151201_163702_cell_169.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_169.png,True
C180P141NThinF_IMG_20151201_163702_cell_170.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_170.png,True
C180P141NThinF_IMG_20151201_163702_cell_171.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_171.png,True
C180P141NThinF_IMG_20151201_163702_cell_172.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_172.png,True
C180P141NThinF_IMG_20151201_163702_cell_173.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_173.png,True
C180P141NThinF_IMG_20151201_163702_cell_174.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_174.png,True
C180P141NThinF_IMG_20151201_163702_cell_175.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_175.png,True
C180P141NThinF_IMG_20151201_163702_cell_176.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_176.png,True
C180P141NThinF_IMG_20151201_163702_cell_177.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_177.png,True
C180P141NThinF_IMG_20151201_163702_cell_178.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_178.png,True
C180P141NThinF_IMG_20151201_163702_cell_179.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_179.png,True
C180P141NThinF_IMG_20151201_163702_cell_180.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_180.png,True
C180P141NThinF_IMG_20151201_163702_cell_181.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_181.png,True
C180P141NThinF_IMG_20151201_163702_cell_182.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_182.png,True
C180P141NThinF_IMG_20151201_163702_cell_183.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_183.png,True
C180P141NThinF_IMG_20151201_163702_cell_184.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_184.png,True
C180P141NThinF_IMG_20151201_163702_cell_185.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_185.png,True
C180P141NThinF_IMG_20151201_163702_cell_186.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_186.png,True
C180P141NThinF_IMG_20151201_163702_cell_187.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_187.png,True
C180P141NThinF_IMG_20151201_163702_cell_188.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_188.png,True
C180P141NThinF_IMG_20151201_163702_cell_189.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_189.png,True
C180P141NThinF_IMG_20151201_163702_cell_190.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_190.png,True
C180P141NThinF_IMG_20151201_163702_cell_191.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_191.png,True
C180P141NThinF_IMG_20151201_163702_cell_192.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_192.png,True
C180P141NThinF_IMG_20151201_163702_cell_193.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_193.png,True
C180P141NThinF_IMG_20151201_163702_cell_194.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_194.png,True
C180P141NThinF_IMG_20151201_163702_cell_195.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_195.png,True
C180P141NThinF_IMG_20151201_163702_cell_196.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_196.png,True
C180P141NThinF_IMG_20151201_163702_cell_197.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_197.png,True
C180P141NThinF_IMG_20151201_163702_cell_198.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_198.png,True
C180P141NThinF_IMG_20151201_163702_cell_199.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_199.png,True
C180P141NThinF_IMG_20151201_163702_cell_200.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_200.png,True
C180P141NThinF_IMG_20151201_163702_cell_201.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_201.png,True
C180P141NThinF_IMG_20151201_163702_cell_202.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_202.png,True
C180P141NThinF_IMG_20151201_163702_cell_203.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_203.png,True
C180P141NThinF_IMG_20151201_163702_cell_204.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_204.png,True
C180P141NThinF_IMG_20151201_163702_cell_205.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_205.png,True
C180P141NThinF_IMG_20151201_163702_cell_206.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_206.png,True
C180P141NThinF_IMG_20151201_163702_cell_207.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_207.png,True
C180P141NThinF_IMG_20151201_163702_cell_208.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163702_cell_208.png,True
C180P141NThinF_IMG_20151201_163751_cell_140.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_140.png,True
C180P141NThinF_IMG_20151201_163751_cell_141.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_141.png,True
C180P141NThinF_IMG_20151201_163751_cell_142.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_142.png,True
C180P141NThinF_IMG_20151201_163751_cell_143.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_143.png,True
C180P141NThinF_IMG_20151201_163751_cell_144.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_144.png,True
C180P141NThinF_IMG_20151201_163751_cell_145.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_145.png,True
C180P141NThinF_IMG_20151201_163751_cell_146.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_146.png,True
C180P141NThinF_IMG_20151201_163751_cell_147.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_147.png,True
C180P141NThinF_IMG_20151201_163751_cell_148.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_148.png,True
C180P141NThinF_IMG_20151201_163751_cell_149.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_149.png,True
C180P141NThinF_IMG_20151201_163751_cell_150.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_150.png,True
C180P141NThinF_IMG_20151201_163751_cell_151.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_151.png,True
C180P141NThinF_IMG_20151201_163751_cell_152.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_152.png,True
C180P141NThinF_IMG_20151201_163751_cell_153.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_153.png,True
C180P141NThinF_IMG_20151201_163751_cell_154.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_154.png,True
C180P141NThinF_IMG_20151201_163751_cell_155.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_155.png,True
C180P141NThinF_IMG_20151201_163751_cell_156.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_156.png,True
C180P141NThinF_IMG_20151201_163751_cell_157.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_157.png,True
C180P141NThinF_IMG_20151201_163751_cell_158.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_158.png,True
C180P141NThinF_IMG_20151201_163751_cell_159.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_159.png,True
C180P141NThinF_IMG_20151201_163751_cell_160.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_160.png,True
C180P141NThinF_IMG_20151201_163751_cell_161.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_161.png,True
C180P141NThinF_IMG_20151201_163751_cell_162.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_162.png,True
C180P141NThinF_IMG_20151201_163751_cell_163.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_163.png,True
C180P141NThinF_IMG_20151201_163751_cell_164.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_164.png,True
C180P141NThinF_IMG_20151201_163751_cell_165.png,C180P141NThinF,Parasitized,/content/malaria_project/data/cell_images/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163751_cell_165.png,True
